"nrounds","max_depth","eta","train_mse","param_idx"
1500,9,0.2,9.58835724580298e-07,12
1000,15,0.2,5.52798879572263e-07,13
1200,15,0.2,5.52798879580301e-07,14
1500,15,0.2,5.52798879590245e-07,15
1000,21,0.2,2.03872930868284e-07,16
1200,21,0.2,2.03872930863219e-07,17
1500,21,0.2,2.03872930860618e-07,18
1000,9,0.15,1.18332604806609e-06,19
1200,9,0.15,1.1833260482469e-06,20
1500,9,0.15,1.18332604822956e-06,21
1000,15,0.15,4.85047543670185e-07,22
1200,15,0.15,4.85047543721757e-07,23
1500,15,0.15,4.85047543778494e-07,24
1000,21,0.15,1.88239913818613e-07,25
1200,21,0.15,1.8823991379567e-07,26
1500,21,0.15,1.88239913775493e-07,27
1000,9,0.1,1.23475163362897e-06,1
1200,9,0.1,1.23474686532795e-06,2
1500,9,0.1,1.23474681180618e-06,3
1000,15,0.1,3.99787257573984e-07,4
1200,15,0.1,3.99787258510544e-07,5
1500,15,0.1,3.99787258597327e-07,6
1000,21,0.1,2.00868417735677e-07,7
1200,21,0.1,2.00868419131022e-07,8
1500,21,0.1,2.00868419482773e-07,9
1000,9,0.2,9.48893792757532e-07,10
1200,9,0.2,9.48893792737831e-07,11
1500,9,0.2,9.48893792732387e-07,12
1000,15,0.2,4.32915271646834e-07,13
1200,15,0.2,4.32915271661882e-07,14
1500,15,0.2,4.32915271667358e-07,15
1000,21,0.2,1.93095104655707e-07,16
1200,21,0.2,1.93095104658482e-07,17
1500,21,0.2,1.93095104661663e-07,18
1000,9,0.15,1.04333136651921e-06,19
1200,9,0.15,1.043331366909e-06,20
1500,9,0.15,1.04333136703023e-06,21
1000,15,0.15,5.40031284213108e-07,22
1200,15,0.15,5.40031284174377e-07,23
1500,15,0.15,5.40031284136047e-07,24
1000,21,0.15,1.89676536807515e-07,25
1200,21,0.15,1.89676536893322e-07,26
1500,21,0.15,1.89676536919453e-07,27
1000,9,0.1,1.26792979458776e-06,1
1200,9,0.1,1.26793745254086e-06,2
1500,9,0.1,1.26793757945925e-06,3
1000,15,0.1,6.17044845304092e-07,4
1200,15,0.1,6.17044849987158e-07,5
1500,15,0.1,6.17044850479282e-07,6
1000,21,0.1,1.95483442806284e-07,7
1200,21,0.1,1.95483444197367e-07,8
1500,21,0.1,1.95483444342146e-07,9
1000,9,0.2,9.00971356351175e-07,10
1200,9,0.2,9.00971356345369e-07,11
1500,9,0.2,9.00971356347248e-07,12
1000,15,0.2,5.6954899368011e-07,13
1200,15,0.2,5.69548993679383e-07,14
1500,15,0.2,5.6954899368221e-07,15
1000,21,0.2,1.86689752686502e-07,16
1200,21,0.2,1.86689752705607e-07,17
1500,21,0.2,1.86689752706562e-07,18
1000,9,0.15,1.06664896598698e-06,19
1200,9,0.15,1.06664896588198e-06,20
1500,9,0.15,1.06664896593055e-06,21
1000,15,0.15,7.01084213414162e-07,22
1200,15,0.15,7.01084213437583e-07,23
1500,15,0.15,7.01084213397771e-07,24
1000,21,0.15,2.41382548132082e-07,25
1200,21,0.15,2.41382548156571e-07,26
1500,21,0.15,2.41382548187815e-07,27
1000,9,0.1,1.20473650959572e-06,1
1200,9,0.1,1.2047287078017e-06,2
1500,9,0.1,1.20472858307648e-06,3
1000,15,0.1,7.49224492195031e-07,4
1200,15,0.1,7.49224493340662e-07,5
1500,15,0.1,7.49224493586828e-07,6
1000,21,0.1,2.20373712632578e-07,7
1200,21,0.1,2.2037371339556e-07,8
1500,21,0.1,2.20373713432221e-07,9
1000,9,0.2,9.06995517668982e-07,10
1200,9,0.2,9.06995517714394e-07,11
1500,9,0.2,9.06995517727208e-07,12
1000,15,0.2,4.78694596932874e-07,13
1200,15,0.2,4.78694596941373e-07,14
1500,15,0.2,4.78694596944626e-07,15
1000,21,0.2,2.30482820615001e-07,16
1200,21,0.2,2.30482820621239e-07,17
1500,21,0.2,2.3048282063062e-07,18
1000,9,0.15,1.02778817439459e-06,19
1200,9,0.15,1.02778817417921e-06,20
1500,9,0.15,1.02778817437241e-06,21
1000,15,0.15,5.60227334346125e-07,22
1200,15,0.15,5.60227334368977e-07,23
1500,15,0.15,5.60227334398395e-07,24
1000,21,0.15,2.12969302833242e-07,25
1200,21,0.15,2.12969302833173e-07,26
1500,21,0.15,2.12969302828578e-07,27
1000,9,0.1,1.08179177505862e-06,1
1200,9,0.1,1.08178035881292e-06,2
1500,9,0.1,1.08177997963952e-06,3
1000,15,0.1,6.7548190696864e-07,4
1200,15,0.1,6.75481907804445e-07,5
1500,15,0.1,6.75481907838615e-07,6
1000,21,0.1,2.57532575932371e-07,7
1200,21,0.1,2.5753257727733e-07,8
1500,21,0.1,2.57532577512715e-07,9
1000,9,0.2,9.55222939930268e-07,10
1200,9,0.2,9.55222939946286e-07,11
1500,9,0.2,9.55222939952104e-07,12
1000,15,0.2,5.6822671399015e-07,13
1200,15,0.2,5.68226714022492e-07,14
1500,15,0.2,5.68226714027341e-07,15
1000,21,0.2,2.2498694831736e-07,16
1200,21,0.2,2.24986948317443e-07,17
1500,21,0.2,2.24986948317017e-07,18
1000,9,0.15,1.13451504270987e-06,19
1200,9,0.15,1.13451504217077e-06,20
1500,9,0.15,1.13451504227666e-06,21
1000,15,0.15,5.43550605321934e-07,22
1200,15,0.15,5.43550605343022e-07,23
1500,15,0.15,5.43550605371029e-07,24
1000,21,0.15,1.92407478214208e-07,25
1200,21,0.15,1.92407478248115e-07,26
1500,21,0.15,1.92407478274487e-07,27
1000,9,0.1,1.15895027110542e-06,1
1200,9,0.1,1.15896146637915e-06,2
1500,9,0.1,1.15896181060113e-06,3
1000,15,0.1,6.59084892545987e-07,4
1200,15,0.1,6.59084893945381e-07,5
1500,15,0.1,6.59084893809834e-07,6
1000,21,0.1,2.07708519591715e-07,7
1200,21,0.1,2.07708520681117e-07,8
1500,21,0.1,2.0770852071701e-07,9
1000,9,0.2,8.15277338871016e-07,10
1200,9,0.2,8.15277338849803e-07,11
1500,9,0.2,8.15277338835131e-07,12
1000,15,0.2,5.28198035142531e-07,13
1200,15,0.2,5.28198035170153e-07,14
1500,15,0.2,5.28198035181712e-07,15
1000,21,0.2,2.11604219607848e-07,16
1200,21,0.2,2.11604219608204e-07,17
1500,21,0.2,2.1160421960892e-07,18
1000,9,0.15,1.10182022963928e-06,19
1200,9,0.15,1.10182022930857e-06,20
1500,9,0.15,1.10182022935913e-06,21
1000,15,0.15,6.63711656729846e-07,22
1200,15,0.15,6.6371165671362e-07,23
1500,15,0.15,6.63711656716363e-07,24
1000,21,0.15,1.88618721982677e-07,25
1200,21,0.15,1.88618721989188e-07,26
1500,21,0.15,1.88618721991028e-07,27
1000,9,0.1,1.21301559080175e-06,1
1200,9,0.1,1.21302064705582e-06,2
1500,9,0.1,1.21302071610234e-06,3
1000,15,0.1,5.70525894596885e-07,4
1200,15,0.1,5.70525895751002e-07,5
1500,15,0.1,5.70525896133647e-07,6
1000,21,0.1,1.72768356582627e-07,7
1200,21,0.1,1.72768357985395e-07,8
1500,21,0.1,1.72768358245627e-07,9
1000,9,0.2,8.98841762786639e-07,10
1200,9,0.2,8.98841762750948e-07,11
1500,9,0.2,8.98841762734922e-07,12
1000,15,0.2,4.68615439572129e-07,13
1200,15,0.2,4.68615439569586e-07,14
1500,15,0.2,4.68615439573077e-07,15
1000,21,0.2,1.76637068511474e-07,16
1200,21,0.2,1.76637068506192e-07,17
1500,21,0.2,1.76637068499774e-07,18
1000,9,0.15,1.03102803046246e-06,19
1200,9,0.15,1.03102803059599e-06,20
1500,9,0.15,1.03102803075594e-06,21
1000,15,0.15,4.94076450727608e-07,22
1200,15,0.15,4.94076450736848e-07,23
1500,15,0.15,4.94076450751633e-07,24
1000,21,0.15,2.11104442730569e-07,25
1200,21,0.15,2.11104442727523e-07,26
1500,21,0.15,2.11104442724711e-07,27
10,9,0.1,14.055085745125,1
20,9,0.1,3.86381305467442,2
10,15,0.1,12.4776273771479,3
20,15,0.1,2.44925410208324,4
10,21,0.1,12.3024104121102,5
20,21,0.1,2.26571407855435,6
10,9,0.2,3.54889747468789,7
20,9,0.2,0.916358107564284,8
10,15,0.2,2.08782163479636,9
20,15,0.2,0.0965489325074291,10
10,21,0.2,1.9445138744316,11
20,21,0.2,0.0852671137208418,12
10,9,0.15,6.79006580696324,13
20,9,0.15,1.53835298391125,14
10,15,0.15,5.05953507374407,15
20,15,0.15,0.457216966898222,16
10,21,0.15,4.87872692975757,17
20,21,0.15,0.420219951591079,18
10,9,0.1,13.341498038115,1
20,9,0.1,3.65210417465854,2
10,15,0.1,11.9499410920751,3
20,15,0.1,2.19005444302171,4
10,21,0.1,11.7428925305697,5
20,21,0.1,2.14078985054782,6
10,9,0.2,3.43509697167631,7
20,9,0.2,0.833138745369849,8
10,15,0.2,1.90942759112656,9
20,15,0.2,0.08483338714708,10
10,21,0.2,1.8344776240797,11
20,21,0.2,0.0777682327295576,12
10,9,0.15,6.27733043346063,13
20,9,0.15,1.49066666715166,14
10,15,0.15,4.81079704044541,15
20,15,0.15,0.418503144195203,16
10,21,0.15,4.66103144663333,17
20,21,0.15,0.375153715840948,18
10,9,0.1,13.3496234610957,1
20,9,0.1,3.64933964700439,2
10,15,0.1,12.0032801945136,3
20,15,0.1,2.23691264097094,4
10,21,0.1,11.825289266544,5
20,21,0.1,2.15828462512337,6
10,9,0.2,3.45998070570304,7
20,9,0.2,0.849480692745906,8
10,15,0.2,1.9654048549172,9
20,15,0.2,0.0903693007131979,10
10,21,0.2,1.86730091037225,11
20,21,0.2,0.0769032334539964,12
10,9,0.15,6.43860604566577,13
20,9,0.15,1.43748463247888,14
10,15,0.15,4.8396676259968,15
20,15,0.15,0.43538219719895,16
10,21,0.15,4.68829554788643,17
20,21,0.15,0.395811910130642,18
10,9,0.1,13.855652448555,1
20,9,0.1,3.81921701992411,2
10,15,0.1,12.4508579210853,3
20,15,0.1,2.37299308306751,4
10,21,0.1,12.3219700272983,5
20,21,0.1,2.26327912563381,6
10,9,0.2,3.54764326144647,7
20,9,0.2,0.880864328423904,8
10,15,0.2,2.03534874578374,9
20,15,0.2,0.0931329229016442,10
10,21,0.2,1.94097723077698,11
20,21,0.2,0.0814752976786318,12
10,9,0.15,6.57735284918988,13
20,9,0.15,1.52795047383769,14
10,15,0.15,5.0758021080947,15
20,15,0.15,0.44865268103834,16
10,21,0.15,4.91676057988644,17
20,21,0.15,0.41809187961927,18
10,9,0.1,13.7153817146363,1
20,9,0.1,3.72938221022711,2
10,15,0.1,12.0687443322452,3
20,15,0.1,2.21519825628558,4
10,21,0.1,11.8224299818133,5
20,21,0.1,2.13257902886225,6
10,9,0.2,3.61882180236319,7
20,9,0.2,0.939084517511902,8
10,15,0.2,1.96452731784956,9
20,15,0.2,0.0855707423686425,10
10,21,0.2,1.83546848532291,11
20,21,0.2,0.0721280015402027,12
10,9,0.15,6.71050464081401,13
20,9,0.15,1.58023175432802,14
10,15,0.15,4.92477090595208,15
20,15,0.15,0.429449245415637,16
10,21,0.15,4.68728448457142,17
20,21,0.15,0.380683994529888,18
10,9,0.1,13.3196219738309,1
20,9,0.1,3.74643634816147,2
10,15,0.1,11.7022440147522,3
20,15,0.1,2.23472996354302,4
10,21,0.1,11.6088299169599,5
20,21,0.1,2.16031050308568,6
10,9,0.2,3.59490990840886,7
20,9,0.2,0.971575247510752,8
10,15,0.2,1.92694646228753,9
20,15,0.2,0.0947242882703638,10
10,21,0.2,1.85030571760777,11
20,21,0.2,0.0795984733891148,12
10,9,0.15,6.55186213566946,13
20,9,0.15,1.63618470781273,14
10,15,0.15,4.76731522062861,15
20,15,0.15,0.445981816602642,16
10,21,0.15,4.67704214579382,17
20,21,0.15,0.414638354871593,18
10,9,0.1,13.3290724930017,1
20,9,0.1,3.86164033481983,2
10,15,0.1,11.7444839236057,3
20,15,0.1,2.23422626325295,4
10,21,0.1,11.5429504014563,5
20,21,0.1,2.15667291091997,6
10,9,0.2,3.72807592013582,7
20,9,0.2,0.912427890741617,8
10,15,0.2,1.97990514717075,9
20,15,0.2,0.0997228653110219,10
10,21,0.2,1.84217362581289,11
20,21,0.2,0.0824427150892175,12
10,9,0.15,6.62961500812341,13
20,9,0.15,1.63261061070664,14
10,15,0.15,4.81005164917482,15
20,15,0.15,0.453085209643147,16
10,21,0.15,4.59912614601795,17
20,21,0.15,0.385407550942207,18
10,9,0.1,13.0782401102775,1
20,9,0.1,3.48482419091197,2
10,15,0.1,11.6924933631789,3
20,15,0.1,2.17110773726239,4
10,21,0.1,11.576100994916,5
20,21,0.1,2.10880906117369,6
10,9,0.2,3.30878575790024,7
20,9,0.2,0.830211180770673,8
10,15,0.2,1.89274328807218,9
20,15,0.2,0.0898302724105315,10
10,21,0.2,1.80347919149306,11
20,21,0.2,0.078621569271224,12
10,9,0.15,6.1858846909096,13
20,9,0.15,1.43142778176074,14
10,15,0.15,4.67409600358459,15
20,15,0.15,0.404976212241279,16
10,21,0.15,4.6018257176876,17
20,21,0.15,0.382609231605712,18
10,9,0.1,13.7806467229151,1
20,9,0.1,3.63726116453487,2
10,15,0.1,12.0333218712783,3
20,15,0.1,2.26982482525891,4
10,21,0.1,11.9978827517739,5
20,21,0.1,2.19484635320314,6
10,9,0.2,3.49177319572091,7
20,9,0.2,0.77235757145636,8
10,15,0.2,2.00040961708364,9
20,15,0.2,0.086830876477491,10
10,21,0.2,1.89051834317907,11
20,21,0.2,0.0765321094877098,12
10,9,0.15,6.61769993788462,13
20,9,0.15,1.40076498217519,14
10,15,0.15,4.89308427432472,15
20,15,0.15,0.425828087374425,16
10,21,0.15,4.81884018790469,17
20,21,0.15,0.409151470063996,18
10,9,0.1,13.6540667043946,1
20,9,0.1,3.79013018191628,2
10,15,0.1,11.9005531470859,3
20,15,0.1,2.25910339619686,4
10,21,0.1,11.7746362093065,5
20,21,0.1,2.15845943166969,6
10,9,0.2,3.47151106886714,7
20,9,0.2,0.772824068343756,8
10,15,0.2,1.98917600375634,9
20,15,0.2,0.10092783397065,10
10,21,0.2,1.85917539219988,11
20,21,0.2,0.0812814295726397,12
10,9,0.15,6.59268822452563,13
20,9,0.15,1.51252878224212,14
10,15,0.15,4.82266408435762,15
20,15,0.15,0.454764336105686,16
10,21,0.15,4.73536071261131,17
20,21,0.15,0.40821496029338,18
